Date,AAPL,AMZN,BAC,CVX,GOOGL,GS,JNJ,JPM,KO,MSFT,NVDA,PFE,TSLA,WMT,XOM
2015-04-30,27.828168869018555,21.089000701904297,12.679976463317871,69.2645034790039,27.232736587524414,158.48654174804688,73.5498275756836,47.397186279296875,28.90458106994629,41.660953521728516,0.5347311496734619,20.082014083862305,15.069999694824219,21.224056243896484,54.55704879760742
2015-05-01,28.673128128051758,21.14349937438965,12.82325267791748,68.00471496582031,27.351343154907227,159.3822479248047,74.2393798828125,47.6594352722168,29.153993606567383,41.678077697753906,0.5479793548583984,20.170793533325195,15.0686674118042,21.373619079589844,55.48121643066406
2015-05-04,28.6175537109375,21.152000427246094,13.085927963256836,67.55567932128906,27.434711456298828,160.81036376953125,74.40247344970703,48.49109649658203,29.189624786376953,41.31834411621094,0.5446068644523621,20.312847137451172,15.36733341217041,21.53133773803711,55.64358139038086
2015-05-05,27.972707748413086,21.059499740600586,13.014288902282715,67.3561019897461,26.94838523864746,159.1885223388672,73.77227783203125,48.25133514404297,29.039968490600586,40.77016830444336,0.5306363701820374,20.194477081298828,15.529999732971191,21.24580955505371,55.33135223388672
2015-05-06,27.79704475402832,20.954999923706055,12.966529846191406,67.32489776611328,26.553369522094727,158.34933471679688,73.52761840820312,47.891700744628906,28.9758358001709,39.639556884765625,0.5323226451873779,19.967700958251953,15.362000465393066,21.248546600341797,55.069087982177734
2015-05-07,27.968971252441406,21.3439998626709,12.926732063293457,67.08793640136719,26.898761749267578,159.26918029785156,73.89090728759766,48.32625961303711,29.004337310791016,39.99931335449219,0.541716456413269,20.039306640625,15.786666870117188,21.352535247802734,54.700653076171875
2015-05-08,28.495929718017578,21.684499740600586,13.093883514404297,67.76148223876953,27.241668701171875,161.77859497070312,75.23287963867188,49.06800842285156,29.203876495361328,40.898643493652344,0.5017321109771729,20.301891326904297,15.77400016784668,21.489355087280273,55.56863021850586
2015-05-11,28.205652236938477,21.642499923706055,13.125728607177734,66.95696258544922,27.0843563079834,162.77110290527344,74.90666198730469,49.03803253173828,29.175371170043945,40.57316970825195,0.4969148337841034,20.26608657836914,15.965999603271484,21.37168312072754,54.63682556152344
2015-05-12,28.105180740356445,21.551000595092773,13.07796573638916,67.0816879272461,26.734498977661133,161.80282592773438,74.49144744873047,48.970611572265625,28.997228622436523,40.55603790283203,0.5017321109771729,20.158666610717773,16.31599998474121,21.607019424438477,54.78792190551758
2015-05-13,28.136438369750977,21.3435001373291,13.109807014465332,67.16898345947266,26.772216796875,162.5289764404297,74.55078125,49.09046936035156,29.253768920898438,40.79586410522461,0.5046224594116211,20.009477615356445,16.211999893188477,21.38810920715332,54.49831008911133
2015-05-14,28.79290199279785,21.61400032043457,13.149603843688965,67.6367416381836,27.25407600402832,163.48919677734375,75.49980163574219,49.487586975097656,29.574445724487305,41.72946548461914,0.5128121972084045,20.254148483276367,16.273332595825195,21.541349411010742,54.756446838378906
2015-05-15,28.752714157104492,21.299999237060547,13.014288902282715,68.04615783691406,27.119590759277344,163.77157592773438,75.8482894897461,49.3602180480957,29.588699340820312,41.36973190307617,0.5130528211593628,20.28399085998535,16.589332580566406,21.68364906311035,54.99571228027344
2015-05-18,29.069782257080078,21.261999130249023,13.141643524169922,67.17693328857422,27.128520965576172,165.13522338867188,76.67869567871094,49.764801025390625,29.4461727142334,41.121341705322266,0.5123305916786194,20.278018951416016,16.583332061767578,21.869722366333008,54.680877685546875
2015-05-19,29.042984008789062,21.085500717163086,13.348604202270508,66.15021514892578,27.258045196533203,165.7323455810547,77.07907104492188,50.20686721801758,29.43904685974121,41.01789093017578,0.5091361999511719,20.41527557373047,16.47599983215332,20.914703369140625,54.76905059814453
